#;approach;throughput;slice
760;Gómez et al.;null;QoS 1
761;Gómez et al.;null;QoS 1
762;Gómez et al.;null;QoS 1
763;Gómez et al.;null;QoS 1
764;Gómez et al.;null;QoS 1
765;Gómez et al.;null;QoS 1
766;Gómez et al.;null;QoS 1
767;Gómez et al.;null;QoS 1
768;Gómez et al.;null;QoS 1
769;Gómez et al.;null;QoS 1
770;Gómez et al.;null;QoS 1
771;Gómez et al.;null;QoS 1
772;Gómez et al.;null;QoS 1
773;Gómez et al.;null;QoS 1
774;Gómez et al.;null;QoS 1
775;Gómez et al.;null;QoS 1
776;Gómez et al.;null;QoS 1
777;Gómez et al.;null;QoS 1
778;Gómez et al.;null;QoS 1
779;Gómez et al.;null;QoS 1
780;Gómez et al.;null;QoS 1
781;Gómez et al.;null;QoS 1
782;Gómez et al.;null;QoS 1
783;Gómez et al.;null;QoS 1
784;Gómez et al.;null;QoS 1
785;Gómez et al.;null;QoS 1
786;Gómez et al.;null;QoS 1
787;Gómez et al.;null;QoS 1
788;Gómez et al.;null;QoS 1
789;Gómez et al.;null;QoS 1
790;Gómez et al.;null;QoS 1
791;Gómez et al.;0;QoS 1
792;Gómez et al.;null;QoS 1
793;Gómez et al.;0;QoS 1
794;Gómez et al.;0;QoS 1
795;Gómez et al.;null;QoS 1
796;Gómez et al.;null;QoS 1
797;Gómez et al.;null;QoS 1
798;Gómez et al.;null;QoS 1
799;Gómez et al.;null;QoS 1
800;Gómez et al.;null;QoS 1
801;Gómez et al.;null;QoS 1
802;Gómez et al.;null;QoS 1
803;Gómez et al.;null;QoS 1
804;Gómez et al.;null;QoS 1
805;Gómez et al.;null;QoS 1
806;Gómez et al.;null;QoS 1
807;Gómez et al.;null;QoS 1
808;Gómez et al.;null;QoS 1
809;Gómez et al.;null;QoS 1
810;Gómez et al.;null;QoS 1
811;Gómez et al.;null;QoS 1
812;Gómez et al.;null;QoS 1
813;Gómez et al.;null;QoS 1
814;Gómez et al.;null;QoS 1
815;Gómez et al.;null;QoS 1
816;Gómez et al.;0;QoS 1
817;Gómez et al.;0;QoS 1
818;Gómez et al.;null;QoS 1
819;Gómez et al.;0;QoS 1
820;Gómez et al.;3.061216;QoS 1
821;Gómez et al.;4.20592;QoS 1
822;Gómez et al.;2.376128;QoS 1
823;Gómez et al.;1.34416;QoS 1
824;Gómez et al.;0.875872;QoS 1
825;Gómez et al.;0.43360000000000004;QoS 1
826;Gómez et al.;0.806496;QoS 1
827;Gómez et al.;0.806496;QoS 1
828;Gómez et al.;1.612992;QoS 1
829;Gómez et al.;2.8184;QoS 1
830;Gómez et al.;2.3848000000000003;QoS 1
831;Gómez et al.;2.419488;QoS 1
832;Gómez et al.;2.8617600000000003;QoS 1
833;Gómez et al.;2.5148800000000002;QoS 1
834;Gómez et al.;2.913792;QoS 1
835;Gómez et al.;2.610272;QoS 1
836;Gómez et al.;null;QoS 1
837;Gómez et al.;null;QoS 1
838;Gómez et al.;null;QoS 1
839;Gómez et al.;null;QoS 1
840;Gómez et al.;null;QoS 1
841;Gómez et al.;null;QoS 1
842;Gómez et al.;null;QoS 1
843;Gómez et al.;null;QoS 1
844;Gómez et al.;null;QoS 1
845;Gómez et al.;null;QoS 1
846;Gómez et al.;null;QoS 1
847;Gómez et al.;null;QoS 1
848;Gómez et al.;null;QoS 1
849;Gómez et al.;null;QoS 1
850;Gómez et al.;null;QoS 1
851;Gómez et al.;null;QoS 1
852;Gómez et al.;null;QoS 1
853;Gómez et al.;null;QoS 1
854;Gómez et al.;null;QoS 1
855;Gómez et al.;null;QoS 1
856;Gómez et al.;null;QoS 1
857;Gómez et al.;null;QoS 1
858;Gómez et al.;null;QoS 1
859;Gómez et al.;null;QoS 1
860;Gómez et al.;null;QoS 1
861;Gómez et al.;null;QoS 1
862;Gómez et al.;null;QoS 1
863;Gómez et al.;null;QoS 1
864;Gómez et al.;null;QoS 1
865;Gómez et al.;null;QoS 1
866;Gómez et al.;null;QoS 1
867;Gómez et al.;null;QoS 1
868;Gómez et al.;null;QoS 1
869;Gómez et al.;null;QoS 1
870;Gómez et al.;null;QoS 1
871;Gómez et al.;null;QoS 1
872;Gómez et al.;null;QoS 1
873;Gómez et al.;null;QoS 1
874;Gómez et al.;null;QoS 1
875;Gómez et al.;null;QoS 1
876;Gómez et al.;null;QoS 1
877;Gómez et al.;null;QoS 1
878;Gómez et al.;null;QoS 1
879;Gómez et al.;null;QoS 1
880;Gómez et al.;null;QoS 1
881;Gómez et al.;null;QoS 1
882;Gómez et al.;null;QoS 1
883;Gómez et al.;null;QoS 1
884;Gómez et al.;null;QoS 1
885;Gómez et al.;null;QoS 1
886;Gómez et al.;null;QoS 1
887;Gómez et al.;null;QoS 1
888;Gómez et al.;null;QoS 1
889;Gómez et al.;null;QoS 1
890;Gómez et al.;null;QoS 1
891;Gómez et al.;null;QoS 1
892;Gómez et al.;null;QoS 1
893;Gómez et al.;null;QoS 1
894;Gómez et al.;null;QoS 1
895;Gómez et al.;null;QoS 1
896;Gómez et al.;null;QoS 1
897;Gómez et al.;null;QoS 1
898;Gómez et al.;null;QoS 1
899;Gómez et al.;null;QoS 1
900;Gómez et al.;null;QoS 1
901;Gómez et al.;null;QoS 1
902;Gómez et al.;null;QoS 1
903;Gómez et al.;null;QoS 1
904;Gómez et al.;null;QoS 1
905;Gómez et al.;null;QoS 1
906;Gómez et al.;null;QoS 1
907;Gómez et al.;null;QoS 1
908;Gómez et al.;null;QoS 1
909;Gómez et al.;null;QoS 1
910;Gómez et al.;null;QoS 1
911;Gómez et al.;null;QoS 1
912;Gómez et al.;null;QoS 1
913;Gómez et al.;null;QoS 1
914;Gómez et al.;null;QoS 1
915;Gómez et al.;null;QoS 1
916;Gómez et al.;null;QoS 1
917;Gómez et al.;null;QoS 1
918;Gómez et al.;null;QoS 1
919;Gómez et al.;null;QoS 1
920;Gómez et al.;null;QoS 1
921;Gómez et al.;null;QoS 1
922;Gómez et al.;null;QoS 1
923;Gómez et al.;null;QoS 1
924;Gómez et al.;null;QoS 1
925;Gómez et al.;null;QoS 1
926;Gómez et al.;null;QoS 1
927;Gómez et al.;null;QoS 1
928;Gómez et al.;null;QoS 1
929;Gómez et al.;null;QoS 1
930;Gómez et al.;null;QoS 1
931;Gómez et al.;null;QoS 1
932;Gómez et al.;null;QoS 1
933;Gómez et al.;null;QoS 1
934;Gómez et al.;null;QoS 1
935;Gómez et al.;null;QoS 1
936;Gómez et al.;0;QoS 1
937;Gómez et al.;0;QoS 1
938;Gómez et al.;null;QoS 1
939;Gómez et al.;0.008672000000000001;QoS 1
940;Gómez et al.;0.10406399999999999;QoS 1
941;Gómez et al.;2.29808;QoS 1
942;Gómez et al.;2.610272;QoS 1
943;Gómez et al.;1.3788479999999999;QoS 1
944;Gómez et al.;0.8325119999999999;QoS 1
945;Gómez et al.;0.312192;QoS 1
946;Gómez et al.;0.849856;QoS 1
947;Gómez et al.;1.231424;QoS 1
948;Gómez et al.;3.043872;QoS 1
949;Gómez et al.;3.3300479999999997;QoS 1
950;Gómez et al.;2.7403519999999997;QoS 1
951;Gómez et al.;2.835744;QoS 1
952;Gómez et al.;2.77504;QoS 1
953;Gómez et al.;2.454176;QoS 1
954;Gómez et al.;2.29808;QoS 1
955;Gómez et al.;null;QoS 1
956;Gómez et al.;null;QoS 1
957;Gómez et al.;null;QoS 1
958;Gómez et al.;null;QoS 1
959;Gómez et al.;null;QoS 1
960;Gómez et al.;null;QoS 1
961;Gómez et al.;null;QoS 1
962;Gómez et al.;null;QoS 1
963;Gómez et al.;null;QoS 1
964;Gómez et al.;null;QoS 1
965;Gómez et al.;null;QoS 1
966;Gómez et al.;null;QoS 1
967;Gómez et al.;null;QoS 1
968;Gómez et al.;null;QoS 1
969;Gómez et al.;null;QoS 1
970;Gómez et al.;null;QoS 1
971;Gómez et al.;null;QoS 1
972;Gómez et al.;null;QoS 1
973;Gómez et al.;null;QoS 1
974;Gómez et al.;null;QoS 1
975;Gómez et al.;null;QoS 1
976;Gómez et al.;null;QoS 1
977;Gómez et al.;null;QoS 1
978;Gómez et al.;null;QoS 1
979;Gómez et al.;null;QoS 1
980;Gómez et al.;null;QoS 1
981;Gómez et al.;null;QoS 1
982;Gómez et al.;null;QoS 1
983;Gómez et al.;null;QoS 1
984;Gómez et al.;null;QoS 1
985;Gómez et al.;null;QoS 1
986;Gómez et al.;null;QoS 1
987;Gómez et al.;null;QoS 1
988;Gómez et al.;null;QoS 1
989;Gómez et al.;null;QoS 1
990;Gómez et al.;null;QoS 1
991;Gómez et al.;null;QoS 1
992;Gómez et al.;null;QoS 1
993;Gómez et al.;null;QoS 1
994;Gómez et al.;null;QoS 1
995;Gómez et al.;null;QoS 1
996;Gómez et al.;null;QoS 1
997;Gómez et al.;null;QoS 1
998;Gómez et al.;null;QoS 1
999;Gómez et al.;null;QoS 1
1000;Gómez et al.;null;QoS 1
1001;Gómez et al.;null;QoS 1
1002;Gómez et al.;null;QoS 1
1003;Gómez et al.;null;QoS 1
1004;Gómez et al.;null;QoS 1
1005;Gómez et al.;null;QoS 1
1006;Gómez et al.;null;QoS 1
1007;Gómez et al.;null;QoS 1
1008;Gómez et al.;null;QoS 1
1009;Gómez et al.;null;QoS 1
1010;Gómez et al.;null;QoS 1
1011;Gómez et al.;null;QoS 1
1012;Gómez et al.;null;QoS 1
1013;Gómez et al.;null;QoS 1
1014;Gómez et al.;null;QoS 1
1015;Gómez et al.;null;QoS 1
1016;Gómez et al.;null;QoS 1
1017;Gómez et al.;null;QoS 1
1018;Gómez et al.;null;QoS 1
1019;Gómez et al.;null;QoS 1
1020;Gómez et al.;null;QoS 1
1021;Gómez et al.;null;QoS 1
1022;Gómez et al.;null;QoS 1
1023;Gómez et al.;null;QoS 1
1024;Gómez et al.;null;QoS 1
1025;Gómez et al.;null;QoS 1
1026;Gómez et al.;null;QoS 1
1027;Gómez et al.;null;QoS 1
1028;Gómez et al.;null;QoS 1
1029;Gómez et al.;null;QoS 1
1030;Gómez et al.;null;QoS 1
1031;Gómez et al.;null;QoS 1
1032;Gómez et al.;null;QoS 1
1033;Gómez et al.;null;QoS 1
1034;Gómez et al.;null;QoS 1
1035;Gómez et al.;null;QoS 1
1036;Gómez et al.;null;QoS 1
1037;Gómez et al.;null;QoS 1
1038;Gómez et al.;null;QoS 1
1039;Gómez et al.;null;QoS 1
1040;Gómez et al.;null;QoS 1
1041;Gómez et al.;null;QoS 1
1042;Gómez et al.;null;QoS 1
1043;Gómez et al.;null;QoS 1
1044;Gómez et al.;null;QoS 1
1045;Gómez et al.;null;QoS 1
1046;Gómez et al.;null;QoS 1
1047;Gómez et al.;null;QoS 1
1048;Gómez et al.;null;QoS 1
1049;Gómez et al.;null;QoS 1
1050;Gómez et al.;null;QoS 1
1051;Gómez et al.;null;QoS 1
1052;Gómez et al.;null;QoS 1
1053;Gómez et al.;null;QoS 1
1054;Gómez et al.;null;QoS 1
1055;Gómez et al.;null;QoS 1
1056;Gómez et al.;null;QoS 1
1057;Gómez et al.;null;QoS 1
1058;Gómez et al.;null;QoS 1
1059;Gómez et al.;null;QoS 1
1060;Gómez et al.;null;QoS 1
1061;Gómez et al.;null;QoS 1
1062;Gómez et al.;null;QoS 1
1063;Gómez et al.;null;QoS 1
1064;Gómez et al.;null;QoS 1
1065;Gómez et al.;null;QoS 1
1066;Gómez et al.;null;QoS 1
1067;Gómez et al.;null;QoS 1
1068;Gómez et al.;null;QoS 1
1069;Gómez et al.;null;QoS 1
1070;Gómez et al.;null;QoS 1
1071;Gómez et al.;null;QoS 1
1072;Gómez et al.;null;QoS 1
1073;Gómez et al.;null;QoS 1
1074;Gómez et al.;null;QoS 1
1075;Gómez et al.;null;QoS 1
1076;Gómez et al.;null;QoS 1
1077;Gómez et al.;null;QoS 1
1078;Gómez et al.;null;QoS 1
1079;Gómez et al.;null;QoS 1
1080;Gómez et al.;null;QoS 1
1081;Gómez et al.;null;QoS 1
1082;Gómez et al.;null;QoS 1
1083;Gómez et al.;null;QoS 1
1084;Gómez et al.;null;QoS 1
1085;Gómez et al.;null;QoS 1
1086;Gómez et al.;null;QoS 1
1087;Gómez et al.;null;QoS 1
1088;Gómez et al.;null;QoS 1
1089;Gómez et al.;null;QoS 1
1090;Gómez et al.;null;QoS 1
1091;Gómez et al.;null;QoS 1
1092;Gómez et al.;null;QoS 1
1093;Gómez et al.;null;QoS 1
1094;Gómez et al.;null;QoS 1
1095;Gómez et al.;null;QoS 1
1096;Gómez et al.;null;QoS 1
1097;Gómez et al.;null;QoS 1
1098;Gómez et al.;null;QoS 1
1099;Gómez et al.;null;QoS 1
1100;Gómez et al.;null;QoS 1
1101;Gómez et al.;null;QoS 1
1102;Gómez et al.;null;QoS 1
1103;Gómez et al.;null;QoS 1
1104;Gómez et al.;null;QoS 1
1105;Gómez et al.;null;QoS 1
1106;Gómez et al.;null;QoS 1
1107;Gómez et al.;null;QoS 1
1108;Gómez et al.;null;QoS 1
1109;Gómez et al.;null;QoS 1
1110;Gómez et al.;null;QoS 1
1111;Gómez et al.;null;QoS 1
1112;Gómez et al.;null;QoS 1
1113;Gómez et al.;null;QoS 1
1114;Gómez et al.;null;QoS 1
1115;Gómez et al.;null;QoS 1
1116;Gómez et al.;null;QoS 1
1117;Gómez et al.;null;QoS 1
1118;Gómez et al.;null;QoS 1
1119;Gómez et al.;null;QoS 1
1120;Gómez et al.;null;QoS 1
1121;Gómez et al.;null;QoS 1
1122;Gómez et al.;null;QoS 1
1123;Gómez et al.;null;QoS 1
1124;Gómez et al.;null;QoS 1
1125;Gómez et al.;null;QoS 1
1126;Gómez et al.;null;QoS 1
1127;Gómez et al.;null;QoS 1
1128;Gómez et al.;null;QoS 1
1129;Gómez et al.;null;QoS 1
1130;Gómez et al.;null;QoS 1
1131;Gómez et al.;null;QoS 1
1132;Gómez et al.;null;QoS 1
1133;Gómez et al.;null;QoS 1
1134;Gómez et al.;null;QoS 1
1135;Gómez et al.;null;QoS 1
1136;Gómez et al.;null;QoS 1
1137;Gómez et al.;0;QoS 1
1138;Gómez et al.;null;QoS 1
1139;Gómez et al.;0.407584;QoS 1
1140;Gómez et al.;2.7230079999999997;QoS 1
1141;Gómez et al.;null;QoS 1
1142;Gómez et al.;3.061216;QoS 1
1143;Gómez et al.;2.488864;QoS 1
1144;Gómez et al.;2.8097280000000002;QoS 1
1145;Gómez et al.;2.488864;QoS 1
1146;Gómez et al.;2.73168;QoS 1
1147;Gómez et al.;2.6623040000000002;QoS 1
1148;Gómez et al.;null;QoS 1
1149;Gómez et al.;2.8877759999999997;QoS 1
1150;Gómez et al.;2.8877759999999997;QoS 1
1151;Gómez et al.;2.5755839999999997;QoS 1
1152;Gómez et al.;2.801056;QoS 1
1153;Gómez et al.;2.8617600000000003;QoS 1
1154;Gómez et al.;2.29808;QoS 1
1155;Gómez et al.;2.68832;QoS 1
1156;Gómez et al.;2.055264;QoS 1
1157;Gómez et al.;0.06937600000000001;QoS 1
1158;Gómez et al.;2.020576;QoS 1
1159;Gómez et al.;0.242816;QoS 1
1160;Gómez et al.;0.39024000000000003;QoS 1
1161;Gómez et al.;0.598368;QoS 1
1162;Gómez et al.;0.23414400000000002;QoS 1
1163;Gómez et al.;0.407584;QoS 1
1164;Gómez et al.;0.424928;QoS 1
1165;Gómez et al.;0.398912;QoS 1
1166;Gómez et al.;0.6330560000000001;QoS 1
1167;Gómez et al.;0.23414400000000002;QoS 1
1168;Gómez et al.;0.676416;QoS 1
1169;Gómez et al.;2.705664;QoS 1
1170;Gómez et al.;13.285504000000001;QoS 1
1171;Gómez et al.;11.030783999999999;QoS 1
1172;Gómez et al.;10.683904;QoS 1
1173;Gómez et al.;10.848672;QoS 1
1174;Gómez et al.;9.756;QoS 1
1175;Gómez et al.;10.14624;QoS 1
1176;Gómez et al.;null;QoS 1
1177;Gómez et al.;null;QoS 1
1178;Gómez et al.;null;QoS 1
1179;Gómez et al.;null;QoS 1
1180;Gómez et al.;null;QoS 1
1181;Gómez et al.;null;QoS 1
1182;Gómez et al.;null;QoS 1
1183;Gómez et al.;null;QoS 1
1184;Gómez et al.;null;QoS 1
1185;Gómez et al.;null;QoS 1
1186;Gómez et al.;null;QoS 1
1187;Gómez et al.;null;QoS 1
1188;Gómez et al.;null;QoS 1
1189;Gómez et al.;null;QoS 1
1190;Gómez et al.;null;QoS 1
1191;Gómez et al.;null;QoS 1
1192;Gómez et al.;null;QoS 1
1193;Gómez et al.;null;QoS 1
1194;Gómez et al.;null;QoS 1
1195;Gómez et al.;null;QoS 1
1196;Gómez et al.;null;QoS 1
1197;Gómez et al.;null;QoS 1
1198;Gómez et al.;null;QoS 1
1199;Gómez et al.;null;QoS 1
1200;Gómez et al.;null;QoS 1
1201;Gómez et al.;null;QoS 1
1202;Gómez et al.;null;QoS 1
1203;Gómez et al.;null;QoS 1
1204;Gómez et al.;null;QoS 1
1205;Gómez et al.;null;QoS 1
1206;Gómez et al.;null;QoS 1
1207;Gómez et al.;null;QoS 1
1208;Gómez et al.;null;QoS 1
1209;Gómez et al.;null;QoS 1
1210;Gómez et al.;null;QoS 1
1211;Gómez et al.;null;QoS 1
1212;Gómez et al.;null;QoS 1
1213;Gómez et al.;null;QoS 1
1214;Gómez et al.;null;QoS 1
1215;Gómez et al.;null;QoS 1
1216;Gómez et al.;null;QoS 1
1217;Gómez et al.;null;QoS 1
1218;Gómez et al.;null;QoS 1
1219;Gómez et al.;null;QoS 1
1220;Gómez et al.;null;QoS 1
1221;Gómez et al.;null;QoS 1
1222;Gómez et al.;null;QoS 1
1223;Gómez et al.;null;QoS 1
1224;Gómez et al.;null;QoS 1
1225;Gómez et al.;null;QoS 1
1226;Gómez et al.;null;QoS 1
1227;Gómez et al.;null;QoS 1
1228;Gómez et al.;null;QoS 1
1229;Gómez et al.;null;QoS 1
1230;Gómez et al.;null;QoS 1
1231;Gómez et al.;null;QoS 1
1232;Gómez et al.;null;QoS 1
1233;Gómez et al.;null;QoS 1
1234;Gómez et al.;null;QoS 1
1235;Gómez et al.;null;QoS 1
1236;Gómez et al.;null;QoS 1
1237;Gómez et al.;null;QoS 1
1238;Gómez et al.;null;QoS 1
1239;Gómez et al.;null;QoS 1
1240;Gómez et al.;null;QoS 1
1241;Gómez et al.;null;QoS 1
1242;Gómez et al.;null;QoS 1
1243;Gómez et al.;null;QoS 1
1244;Gómez et al.;null;QoS 1
1245;Gómez et al.;null;QoS 1
1246;Gómez et al.;null;QoS 1
1247;Gómez et al.;null;QoS 1
1248;Gómez et al.;null;QoS 1
1249;Gómez et al.;null;QoS 1
1250;Gómez et al.;null;QoS 1
1251;Gómez et al.;null;QoS 1
1252;Gómez et al.;null;QoS 1
1253;Gómez et al.;null;QoS 1
1254;Gómez et al.;null;QoS 1
1255;Gómez et al.;null;QoS 1
1256;Gómez et al.;null;QoS 1
1257;Gómez et al.;null;QoS 1
1258;Gómez et al.;null;QoS 1
1259;Gómez et al.;null;QoS 1
1260;Gómez et al.;null;QoS 1
1261;Gómez et al.;null;QoS 1
1262;Gómez et al.;null;QoS 1
1263;Gómez et al.;null;QoS 1
1264;Gómez et al.;null;QoS 1
1265;Gómez et al.;null;QoS 1
1266;Gómez et al.;null;QoS 1
1267;Gómez et al.;null;QoS 1
1268;Gómez et al.;null;QoS 1
1269;Gómez et al.;null;QoS 1
1270;Gómez et al.;null;QoS 1
1271;Gómez et al.;null;QoS 1
1272;Gómez et al.;null;QoS 1
1273;Gómez et al.;null;QoS 1
1274;Gómez et al.;null;QoS 1
1275;Gómez et al.;null;QoS 1
1276;Gómez et al.;null;QoS 1
1277;Gómez et al.;null;QoS 1
1278;Gómez et al.;null;QoS 1
1279;Gómez et al.;null;QoS 1
1280;Gómez et al.;null;QoS 1
1281;Gómez et al.;null;QoS 1
1282;Gómez et al.;null;QoS 1
1283;Gómez et al.;null;QoS 1
1284;Gómez et al.;null;QoS 1
1285;Gómez et al.;null;QoS 1
1286;Gómez et al.;null;QoS 1
1287;Gómez et al.;null;QoS 1
1288;Gómez et al.;null;QoS 1
1289;Gómez et al.;null;QoS 1
1290;Gómez et al.;null;QoS 1
1291;Gómez et al.;null;QoS 1
1292;Gómez et al.;null;QoS 1
1293;Gómez et al.;null;QoS 1
1294;Gómez et al.;null;QoS 1
1295;Gómez et al.;null;QoS 1
1296;Gómez et al.;null;QoS 1
1297;Gómez et al.;null;QoS 1
1298;Gómez et al.;null;QoS 1
1299;Gómez et al.;null;QoS 1
1300;Gómez et al.;null;QoS 1
1301;Gómez et al.;null;QoS 1
1302;Gómez et al.;null;QoS 1
1303;Gómez et al.;null;QoS 1
1304;Gómez et al.;null;QoS 1
1305;Gómez et al.;null;QoS 1
1306;Gómez et al.;null;QoS 1
1307;Gómez et al.;null;QoS 1
1308;Gómez et al.;null;QoS 1
1309;Gómez et al.;null;QoS 1
1310;Gómez et al.;null;QoS 1
1311;Gómez et al.;null;QoS 1
1312;Gómez et al.;null;QoS 1
1313;Gómez et al.;null;QoS 1
1314;Gómez et al.;null;QoS 1
1315;Gómez et al.;null;QoS 1
1316;Gómez et al.;null;QoS 1
1317;Gómez et al.;null;QoS 1
1318;Gómez et al.;null;QoS 1
1319;Gómez et al.;null;QoS 1
1320;Gómez et al.;null;QoS 1
1321;Gómez et al.;null;QoS 1
1322;Gómez et al.;null;QoS 1
1323;Gómez et al.;null;QoS 1
1324;Gómez et al.;null;QoS 1
1325;Gómez et al.;null;QoS 1
1326;Gómez et al.;null;QoS 1
1327;Gómez et al.;null;QoS 1
1328;Gómez et al.;null;QoS 1
1329;Gómez et al.;null;QoS 1
1330;Gómez et al.;null;QoS 1
1331;Gómez et al.;null;QoS 1
1332;Gómez et al.;null;QoS 1
1333;Gómez et al.;null;QoS 1
1334;Gómez et al.;null;QoS 1
1335;Gómez et al.;null;QoS 1
1336;Gómez et al.;null;QoS 1
1337;Gómez et al.;null;QoS 1
1338;Gómez et al.;null;QoS 1
1339;Gómez et al.;null;QoS 1
1340;Gómez et al.;null;QoS 1
1341;Gómez et al.;null;QoS 1
1342;Gómez et al.;null;QoS 1
1343;Gómez et al.;null;QoS 1
1344;Gómez et al.;null;QoS 1
1345;Gómez et al.;null;QoS 1
1346;Gómez et al.;null;QoS 1
1347;Gómez et al.;null;QoS 1
1348;Gómez et al.;null;QoS 1
1349;Gómez et al.;null;QoS 1
1350;Gómez et al.;null;QoS 1
1351;Gómez et al.;null;QoS 1
1352;Gómez et al.;null;QoS 1
1353;Gómez et al.;null;QoS 1
1354;Gómez et al.;null;QoS 1
1355;Gómez et al.;null;QoS 1
1356;Gómez et al.;null;QoS 1
1357;Gómez et al.;null;QoS 1
1358;Gómez et al.;null;QoS 1
1359;Gómez et al.;null;QoS 1
1360;Gómez et al.;null;QoS 1
1361;Gómez et al.;null;QoS 1
1362;Gómez et al.;null;QoS 1
1363;Gómez et al.;null;QoS 1
1364;Gómez et al.;null;QoS 1
1365;Gómez et al.;null;QoS 1
1366;Gómez et al.;null;QoS 1
1367;Gómez et al.;null;QoS 1
1368;Gómez et al.;null;QoS 1
1369;Gómez et al.;null;QoS 1
1370;Gómez et al.;null;QoS 1
1371;Gómez et al.;null;QoS 1
1372;Gómez et al.;null;QoS 1
1373;Gómez et al.;null;QoS 1
1374;Gómez et al.;null;QoS 1
1375;Gómez et al.;null;QoS 1
1376;Gómez et al.;null;QoS 1
1377;Gómez et al.;null;QoS 1
1378;Gómez et al.;null;QoS 1
1379;Gómez et al.;null;QoS 1
1380;Gómez et al.;null;QoS 1
1381;Gómez et al.;null;QoS 1
1382;Gómez et al.;null;QoS 1
1383;Gómez et al.;null;QoS 1
1384;Gómez et al.;null;QoS 1
1385;Gómez et al.;null;QoS 1
1386;Gómez et al.;null;QoS 1
1387;Gómez et al.;null;QoS 1
1388;Gómez et al.;null;QoS 1
1389;Gómez et al.;null;QoS 1
1390;Gómez et al.;null;QoS 1
1391;Gómez et al.;null;QoS 1
1392;Gómez et al.;null;QoS 1
1393;Gómez et al.;null;QoS 1
1394;Gómez et al.;null;QoS 1
1395;Gómez et al.;null;QoS 1
1396;Gómez et al.;null;QoS 1
1397;Gómez et al.;0;QoS 1
1398;Gómez et al.;null;QoS 1
1399;Gómez et al.;0;QoS 1
1400;Gómez et al.;0;QoS 1
1401;Gómez et al.;0;QoS 1
1402;Gómez et al.;0;QoS 1
1403;Gómez et al.;0;QoS 1
1404;Gómez et al.;0;QoS 1
1405;Gómez et al.;null;QoS 1
1406;Gómez et al.;0;QoS 1
1407;Gómez et al.;0;QoS 1
1408;Gómez et al.;0;QoS 1
1409;Gómez et al.;0;QoS 1
1410;Gómez et al.;0;QoS 1
1411;Gómez et al.;0;QoS 1
1412;Gómez et al.;null;QoS 1
1413;Gómez et al.;2.584256;QoS 1
1414;Gómez et al.;5.142496;QoS 1
1415;Gómez et al.;4.977728;QoS 1
1416;Gómez et al.;null;QoS 1
1417;Gómez et al.;null;QoS 1
1418;Gómez et al.;null;QoS 1
1419;Gómez et al.;null;QoS 1
1420;Gómez et al.;null;QoS 1
1421;Gómez et al.;null;QoS 1
1422;Gómez et al.;null;QoS 1
1423;Gómez et al.;null;QoS 1
1424;Gómez et al.;null;QoS 1
1425;Gómez et al.;null;QoS 1
1426;Gómez et al.;null;QoS 1
1427;Gómez et al.;null;QoS 1
1428;Gómez et al.;null;QoS 1
1429;Gómez et al.;null;QoS 1
1430;Gómez et al.;null;QoS 1
1431;Gómez et al.;null;QoS 1
1432;Gómez et al.;null;QoS 1
1433;Gómez et al.;null;QoS 1
1434;Gómez et al.;null;QoS 1
1435;Gómez et al.;null;QoS 1
1436;Gómez et al.;null;QoS 1
1437;Gómez et al.;null;QoS 1
1438;Gómez et al.;null;QoS 1
1439;Gómez et al.;null;QoS 1
1440;Gómez et al.;null;QoS 1
1441;Gómez et al.;null;QoS 1
1442;Gómez et al.;null;QoS 1
1443;Gómez et al.;null;QoS 1
1444;Gómez et al.;null;QoS 1
1445;Gómez et al.;null;QoS 1
1446;Gómez et al.;null;QoS 1
1447;Gómez et al.;null;QoS 1
1448;Gómez et al.;null;QoS 1
1449;Gómez et al.;null;QoS 1
1450;Gómez et al.;null;QoS 1
1451;Gómez et al.;null;QoS 1
1452;Gómez et al.;null;QoS 1
1453;Gómez et al.;null;QoS 1
1454;Gómez et al.;null;QoS 1
1455;Gómez et al.;null;QoS 1
1456;Gómez et al.;0.10406399999999999;QoS 1
1457;Gómez et al.;0.19078399999999998;QoS 1
1458;Gómez et al.;null;QoS 1
1459;Gómez et al.;0.34688;QoS 1
1460;Gómez et al.;1.38752;QoS 1
1461;Gómez et al.;null;QoS 1
1462;Gómez et al.;1.508928;QoS 1
1463;Gómez et al.;1.3788479999999999;QoS 1
1464;Gómez et al.;1.5869760000000002;QoS 1
1465;Gómez et al.;null;QoS 1
1466;Gómez et al.;2.636288;QoS 1
1467;Gómez et al.;4.9864;QoS 1
1468;Gómez et al.;4.4400640000000005;QoS 1
1469;Gómez et al.;5.021088;QoS 1
1470;Gómez et al.;4.50944;QoS 1
1471;Gómez et al.;null;QoS 1
1472;Gómez et al.;5.003743999999999;QoS 1
1473;Gómez et al.;4.526783999999999;QoS 1
1474;Gómez et al.;5.593439999999999;QoS 1
1475;Gómez et al.;4.604832;QoS 1
1476;Gómez et al.;5.116479999999999;QoS 1
1477;Gómez et al.;0.9886079999999999;QoS 1
1478;Gómez et al.;5.099136000000001;QoS 1
1479;Gómez et al.;6.651424;QoS 1
1480;Gómez et al.;null;QoS 1
1481;Gómez et al.;6.651424;QoS 1
1482;Gómez et al.;6.295872;QoS 1
1483;Gómez et al.;2.540896;QoS 1
1484;Gómez et al.;0.979936;QoS 1
1485;Gómez et al.;2.029248;QoS 1
